,0,Dataset,Epsilon,Image,Network,Result,TotalTime,Unnamed: 0,Unnamed: 0.1,Verifier,instance,score,solved,solved_bool
8148,,,0.03,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.164,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
8147,,,0.025,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.167,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
8144,,,0.02,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.167,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
8141,,,0.012,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.179,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
8138,,,0.01,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.17,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
8134,,,0.008,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.184,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
8132,,,0.005,14.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.166,2114.0,,eran,14.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
9334,,,0.025,15.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.151,2115.0,,eran,15.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
9339,,,0.04,15.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.149,2115.0,,eran,15.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
11396,,,0.004,17.0,convMedGSIGMOID__Point.onnx,unsat,29.888,517.0,,eran,17.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
10551,,,0.03,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.385,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
10547,,,0.02,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.378,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
10544,,,0.012,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.383,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
10539,,,0.01,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.386,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
10537,,,0.008,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.383,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
10535,,,0.005,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.384,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
10530,,,0.004,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.383,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
10527,,,0.04,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.399,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
10526,,,0.03,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.399,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
10522,,,0.025,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.402,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
10518,,,0.02,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.403,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
10515,,,0.012,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.4,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
10513,,,0.01,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.411,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
10509,,,0.008,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.404,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
10508,,,0.005,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.398,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
10504,,,0.004,16.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.399,2116.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
10502,,,0.04,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.361,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
10497,,,0.03,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.374,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
10549,,,0.025,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.387,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
10556,,,0.04,16.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.384,916.0,,eran,16.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
10492,,,0.02,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.372,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
11341,,,0.004,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.216,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
11393,,,0.04,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.226,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
11390,,,0.03,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.227,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
11385,,,0.025,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.232,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
11383,,,0.02,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.219,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
11381,,,0.012,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.217,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
11378,,,0.01,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.219,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
11375,,,0.008,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.216,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
11370,,,0.005,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.211,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
11369,,,0.004,17.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,0.222,417.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
11365,,,0.04,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.247,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
11361,,,0.03,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.244,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
11358,,,0.025,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.244,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
11356,,,0.02,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.242,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
11352,,,0.012,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.229,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
11350,,,0.01,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.225,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
11346,,,0.008,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.221,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
11343,,,0.005,17.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.227,3517.0,,eran,17.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
10494,,,0.025,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.372,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
10490,,,0.012,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.378,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
9344,,,0.004,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.232,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
10182,,,0.005,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.326,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.005,1,1,True
10176,,,0.04,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.156,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
10173,,,0.03,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.356,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
10172,,,0.025,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.18,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
10169,,,0.02,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.235,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
10165,,,0.012,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.634,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
10163,,,0.01,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.555,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
10158,,,0.008,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.288,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
10156,,,0.005,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.447,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
10153,,,0.004,16.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,8.411,3516.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
9366,,,0.04,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.228,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
9365,,,0.03,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.229,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
9360,,,0.025,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.225,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
9358,,,0.02,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.222,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
9355,,,0.012,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.229,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
9352,,,0.01,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.23,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
9350,,,0.008,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.225,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
9347,,,0.005,15.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.23,915.0,,eran,15.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
10181,,,0.004,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.463,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.004,1,1,True
10185,,,0.008,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.491,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.008,1,1,True
10486,,,0.01,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.372,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
10189,,,0.01,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.43,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.01,1,1,True
10482,,,0.008,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.373,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
10480,,,0.005,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.37,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
10478,,,0.004,16.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.37,3316.0,,eran,16.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
10231,,,0.04,16.0,convMedGSIGMOID__Point.onnx,unsat,30.105,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
10229,,,0.03,16.0,convMedGSIGMOID__Point.onnx,unsat,30.203,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
10226,,,0.025,16.0,convMedGSIGMOID__Point.onnx,unsat,30.281,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
10223,,,0.02,16.0,convMedGSIGMOID__Point.onnx,unsat,30.248,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
10219,,,0.012,16.0,convMedGSIGMOID__Point.onnx,unsat,8.559,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
10216,,,0.01,16.0,convMedGSIGMOID__Point.onnx,unsat,8.568,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
10214,,,0.008,16.0,convMedGSIGMOID__Point.onnx,unsat,8.529,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.008,1,1,True
10211,,,0.005,16.0,convMedGSIGMOID__Point.onnx,unsat,8.473,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.005,1,1,True
10206,,,0.004,16.0,convMedGSIGMOID__Point.onnx,unsat,8.573,516.0,,eran,16.0 convMedGSIGMOID__Point.onnx 0.004,1,1,True
10203,,,0.04,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,30.088,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.04,1,1,True
10200,,,0.03,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,30.018,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.03,1,1,True
10197,,,0.025,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.61,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.025,1,1,True
10194,,,0.02,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.499,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.02,1,1,True
10193,,,0.012,16.0,convMedGSIGMOID__PGDK_w_0.0313.onnx,unsat,8.436,416.0,,eran,16.0 convMedGSIGMOID__PGDK_w_0.0313.onnx 0.012,1,1,True
29544,,,0.03,30.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.413,930.0,,eran,30.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
30332,,,0.004,31.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,29.78,3531.0,,eran,31.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
59224,,,0.03,53.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.33,953.0,,eran,53.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
49668,,,0.025,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.213,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.025,1,1,True
49694,,,0.02,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.172,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.02,1,1,True
49689,,,0.012,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.174,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.012,1,1,True
49687,,,0.01,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.173,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.01,1,1,True
49683,,,0.008,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.174,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.008,1,1,True
49682,,,0.005,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.171,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.005,1,1,True
49679,,,0.004,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.162,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.004,1,1,True
49674,,,0.04,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.202,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.04,1,1,True
49673,,,0.03,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.215,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
49667,,,0.02,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.214,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.02,1,1,True
48483,,,0.03,45.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.365,3345.0,,eran,45.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.03,1,1,True
49663,,,0.012,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.214,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.012,1,1,True
49659,,,0.01,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.203,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.01,1,1,True
49656,,,0.008,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.216,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.008,1,1,True
49655,,,0.005,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.214,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.005,1,1,True
49652,,,0.004,46.0,ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx,unsat,0.218,3346.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0078_6_500.onnx 0.004,1,1,True
49405,,,0.04,46.0,convMedGSIGMOID__Point.onnx,unsat,30.275,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.04,1,1,True
49403,,,0.03,46.0,convMedGSIGMOID__Point.onnx,unsat,30.058,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.03,1,1,True
49398,,,0.025,46.0,convMedGSIGMOID__Point.onnx,unsat,30.07,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.025,1,1,True
49697,,,0.025,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.178,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.025,1,1,True
49699,,,0.03,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.169,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.03,1,1,True
49703,,,0.04,46.0,ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx,unsat,0.174,2146.0,,eran,46.0 ffnnSIGMOID__PGDK_w_0.0313_6_500.onnx 0.04,1,1,True
49705,,,0.004,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.407,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.004,1,1,True
50532,,,0.04,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.237,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.04,1,1,True
50531,,,0.03,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.235,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.03,1,1,True
50528,,,0.025,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.233,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.025,1,1,True
50523,,,0.02,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.238,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.02,1,1,True
50521,,,0.012,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.246,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.012,1,1,True
50519,,,0.01,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.249,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.01,1,1,True
50514,,,0.008,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.228,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.008,1,1,True
50511,,,0.005,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.228,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.005,1,1,True
50509,,,0.004,47.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,0.247,3547.0,,eran,47.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
49730,,,0.04,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.396,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.04,1,1,True
49727,,,0.03,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.397,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
49723,,,0.025,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.403,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
49721,,,0.02,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.393,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
49716,,,0.012,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.397,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
49715,,,0.01,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.386,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
49710,,,0.008,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.402,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
49707,,,0.005,46.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.397,946.0,,eran,46.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
49396,,,0.02,46.0,convMedGSIGMOID__Point.onnx,unsat,29.858,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.02,1,1,True
49393,,,0.012,46.0,convMedGSIGMOID__Point.onnx,unsat,30.069,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.012,1,1,True
49389,,,0.01,46.0,convMedGSIGMOID__Point.onnx,unsat,30.378,546.0,,eran,46.0 convMedGSIGMOID__Point.onnx 0.01,1,1,True
49326,,,0.004,46.0,convMedGSIGMOID__PGDK_w_0.0078.onnx,unsat,30.232,3546.0,,eran,46.0 convMedGSIGMOID__PGDK_w_0.0078.onnx 0.004,1,1,True
48539,,,0.03,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.331,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.03,1,1,True
48535,,,0.025,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.336,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.025,1,1,True
48532,,,0.02,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.328,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.02,1,1,True
48530,,,0.012,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.334,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.012,1,1,True
48527,,,0.01,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.322,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.01,1,1,True
48524,,,0.008,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.332,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.008,1,1,True
48520,,,0.005,45.0,ffnnSIGMOID__Point_6_500.onnx,unsat,0.335,945.0,,eran,45.0 ffnnSIGMOID__Point_6_500.onnx 0.005,1,1,True
